radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,208,20,22502,2620,,1.33498,43.976193,2266,11,1,1461398888,1472143518,
GSM,208,20,5,30719,,2.200389,48.708981,302,6,1,1461481683,1472143809,
GSM,262,2,385,9253,,12.313432,53.460002,46659,1372,1,1461540169,1472143343,-77
GSM,262,3,25411,16511,,12.885664,53.691681,35912,3177,1,1461583574,1472143341,-51
GSM,262,3,25411,39141,,13.565413,53.675447,18211,86,1,1461647472,1472143218,-96
GSM,262,3,25411,60101,,12.845986,53.814318,29369,794,1,1461671220,1472143590,-68
GSM,248,3,60,1548,,24.71554,59.437989,8898,33,1,1461701398,1472143392,-81
GSM,262,3,25095,61295,,9.479991,51.108407,15025,832,1,1461788265,1472143533,-101
GSM,240,24,13410,43303,,17.985135,59.306537,596,224,1,1461917233,1472143525,
GSM,226,10,110,25811,,26.12003,44.407338,115,5,1,1462122522,1472143520,
GSM,206,20,303,38444,,4.382799,50.842604,208,7,1,1462328925,1472143807,
GSM,262,2,7260,29951,,9.186088,49.188967,21082,449,1,1462365277,1472144083,-61
GSM,204,8,3050,11452,,4.890207,52.37096,210,20,1,1462440491,1472143805,
GSM,240,24,12202,12442,,12.527896,56.876101,2437,71,1,1462555334,1472143525,
GSM,208,20,38,34998,,3.115924,50.66737,1970,7,1,1462570541,1472143809,-113
GSM,248,3,60,30075,,24.725132,59.433287,2606,35,1,1462751511,1472142492,-76
GSM,208,20,270,40643,,3.918965,43.600199,1125,6,1,1462786035,1472144083,-113
GSM,262,3,25411,58841,,12.280646,53.454602,20688,238,1,1462925451,1472143343,-52
GSM,510,11,25719,4501,,112.795687,-7.259842,212,14,1,1462927493,1472143551,
GSM,262,2,7260,42752,,9.142103,49.189733,12580,105,1,1463063028,1472143091,-82
GSM,240,24,13401,46651,,18.471105,59.299332,5263,40,1,1463156924,1472143525,
GSM,240,24,13401,46712,,18.489683,59.308407,5091,96,1,1463156924,1472143525,
LTE,440,20,17834,99169749,,131.90499,33.973829,53,4,1,1463245646,1472143680,
GSM,240,24,13441,37061,,17.753956,59.185821,424,74,1,1463836079,1472143526,
GSM,240,24,13503,57623,,15.611883,58.412914,2417,29,1,1463983689,1472143526,
GSM,208,20,22502,2624,,1.332285,43.976289,936,2,1,1464472701,1472143518,
GSM,262,3,25411,12011,,12.751731,52.881909,65082,286,1,1464547525,1472143533,-69
GSM,222,10,11041,40802,,7.824966,45.01196,1463,19,1,1465061312,1472143519,
GSM,262,3,25411,7781,,13.323216,53.480788,19566,506,1,1465362375,1472140978,-81
GSM,248,3,62,38164,,24.694122,59.411672,4347,31,1,1465372119,1472141952,-86
GSM,262,3,25411,51591,,13.277956,53.560735,7466,442,1,1465390730,1472142842,-65
GSM,262,7,101,36281,,9.415367,54.641912,5788,26,1,1465994414,1472143091,-113
GSM,216,70,129,36832,,18.200073,46.968122,4273,47,1,1466186048,1472143519,-73
GSM,262,3,25523,34713,,13.180745,52.081974,12498,277,1,1466328262,1472144085,-81
GSM,208,1,2307,46538,,5.064718,47.036252,4349,19,1,1466498837,1472142095,-110
GSM,226,10,110,24311,,26.12093,44.395511,0,2,1,1466633371,1472143520,
GSM,310,410,17022,2339,,-80.599397,41.110575,101,7,1,1467335245,1472143538,
LTE,604,2,1147,28201731,,-5.814091,35.75747,13,41,1,1467950778,1472143700,
GSM,262,3,503,38673,,13.268946,52.481546,12870,239,1,1467980141,1472143835,-83
GSM,262,3,503,35743,,13.303595,52.492893,5642,354,1,1467981032,1472141722,-64
GSM,216,70,129,26191,,18.242173,46.93178,1427,9,1,1468365740,1472143519,
GSM,208,20,370,32380,,2.137604,48.890753,4724,4,1,1468390142,1472143517,
GSM,262,3,503,46333,,13.13433,52.454095,55793,163,1,1468407226,1472141227,-80
GSM,732,123,5064,51796,,-75.573253,6.273044,55,17,1,1468468017,1472143574,
GSM,732,123,5064,50555,,-75.574552,6.253533,126,12,1,1468468017,1472143574,
GSM,208,20,422,48052,,1.830672,47.156746,1358,3,1,1468485598,1472143517,
GSM,208,20,614,33457,,1.378699,46.135515,535,8,1,1468485604,1472143518,
GSM,208,20,614,33450,,1.377489,46.156341,1318,8,1,1468485603,1472143518,
GSM,202,5,62,61382,,23.179706,38.939661,2107,2,1,1468541353,1472143805,
GSM,262,3,25523,40763,,13.706337,52.308439,29864,96,1,1469005629,1472143533,-97
LTE,311,870,17939,148210692,,-84.027295,41.898301,4,19,1,1469504788,1472143671,
GSM,202,10,30500,21752,,25.144242,35.33299,31,8,1,1469619710,1472143805,
GSM,208,10,48815,37652,,1.077585,49.446737,210,6,1,1470284616,1472143809,
GSM,234,30,2096,64462,,-2.232263,53.450016,68,38,1,1470713522,1472143523,
GSM,234,30,2096,64461,,-2.233394,53.452458,283,36,1,1470713522,1472143523,
GSM,262,3,25411,34671,,13.418606,53.581313,10829,48,1,1470760404,1472143713,-107
GSM,262,3,26095,62395,,9.47202,51.184374,6758,48,1,1471554937,1472143533,-107
GSM,262,3,26095,60465,,9.493045,51.233255,7108,54,1,1471563175,1472143533,-106
GSM,262,3,26095,62385,,9.472086,51.190545,6952,44,1,1471637928,1472143533,-107
GSM,262,3,26095,42135,,9.461188,51.197033,5425,25,1,1471638364,1472143533,-113
LTE,260,6,201,2230660,,20.616437,50.182493,0,1,1,1472143596,1472143596,
LTE,240,2,3021,152593193,,13.18349,55.71889,0,1,1,1472143591,1472143591,
LTE,310,410,10526,20645385,,-82.604255,34.477154,0,1,1,1472143637,1472143637,
GSM,206,1,304,30001,,4.346086,50.845523,0,1,1,1472143806,1472143806,
LTE,311,480,57352,57503008,308,-83.478587,42.424724,488,36,1,1458668914,1472143667,
LTE,310,410,26401,62200841,0,-91.7516,37.930745,480,7,1,1458591252,1472143645,
LTE,310,410,26401,62200842,0,-91.759095,37.939288,530,12,1,1458591253,1472143645,
LTE,310,120,24086,197345539,491,-118.299732,34.037111,34,24,1,1458594344,1472143625,
LTE,732,123,5230,2616065,0,-75.559792,6.308208,135,26,1,1458665189,1472143705,
LTE,311,480,25105,25094147,362,-75.311121,39.868825,26,34,1,1458951636,1472143655,
LTE,505,3,50537,12800801,366,138.509214,-35.115042,1070,4,1,1459829235,1472143691,
LTE,724,5,40031,79494914,0,-43.948903,-19.931212,11,8,1,1458926677,1472143702,
LTE,311,480,45060,45218317,328,-84.177384,31.628128,702,46,1,1459832893,1472143665,
LTE,262,7,10425,10321154,0,9.521788,50.950009,1774,53,1,1459836356,1472143600,
LTE,214,3,18210,219876106,63,-0.207565,39.824312,1520,65,1,1458666935,1472143578,
LTE,466,92,11102,54348814,198,121.502132,25.037294,103,5,1,1459840223,1472143688,
UMTS,262,3,40322,152232041,199,7.770485,52.264243,10375,176,1,1430643317,1472143753,
UMTS,208,1,4874,31260698,483,2.811539,50.682803,3778,41,1,1383292841,1472143708,-108
UMTS,262,1,17036,4777241,69,10.395633,47.786135,5967,4,1,1431623213,1472143738,
UMTS,250,99,27918,188558001,183,37.563835,55.659722,212,8,1,1459862628,1472143729,
UMTS,466,97,41120,28757178,48,120.249913,22.961655,126,2,1,1459862775,1472143789,
GSM,262,3,25513,2573,,13.77584,52.483624,20784,2880,1,1459864726,1472142221,-75
GSM,432,11,2217,13987,,51.367771,35.716407,205,12,1,1459866586,1472143545,
LTE,234,30,46111,5553408,54,-1.331068,54.348932,238,25,1,1459866756,1472143590,
LTE,234,30,46111,5553409,56,-1.335258,54.333626,315,28,1,1459866756,1472143590,
LTE,242,2,2501,34671115,11,5.189234,60.354695,29,37,1,1459866767,1472143592,
LTE,242,2,2502,33594635,359,5.070817,60.348499,2333,18,1,1459866767,1472143592,
LTE,286,2,49905,15528501,188,29.059657,41.136011,663,7,1,1459872627,1472143610,
UMTS,208,15,3983,53980040,505,4.065172,49.252159,17,33,1,1459873693,1472143715,
GSM,262,3,25513,49583,,13.787803,52.295367,10837,1538,1,1459869399,1472141601,-54
GSM,262,3,25513,38843,,13.773646,52.322253,16656,537,1,1459869021,1472141477,-77
LTE,222,1,20006,205100606,0,13.24595,43.502747,973,17,1,1458955590,1472143579,
LTE,310,120,24086,197344009,183,-118.279422,34.0091,346,18,1,1458594343,1472143625,
LTE,404,11,51032,225874950,240,77.224009,28.542393,336,28,1,1459881810,1472143675,
LTE,228,1,303,17088002,46,8.639148,46.87914,204,19,1,1459884941,1472143580,
UMTS,262,2,21,13602149,229,13.374958,52.556403,4166,39,1,1383294450,1472143739,-100
LTE,234,30,46091,8097281,275,-1.357523,54.43502,12737,17,1,1459893002,1472143590,
LTE,234,30,46091,7171842,450,-1.507109,54.685506,750,32,1,1459893002,1472143590,
LTE,262,2,45196,39767309,346,8.521331,52.014186,300,33,1,1459893036,1472141184,
UMTS,240,1,235,15421872,253,14.521238,56.816591,3122,4,1,1459893293,1472143727,
LTE,310,120,24088,197365762,433,-118.377087,33.897583,88,20,1,1458594350,1472143625,
LTE,510,10,1023,110649621,79,106.784517,-6.291717,20,24,1,1459903644,1472143691,
LTE,510,10,1023,110649631,80,106.782955,-6.291171,34,27,1,1459903644,1472143691,
LTE,310,260,21261,10534405,400,-73.98866,40.708509,940,51,1,1459908329,1472143628,
LTE,440,10,12390,184798208,218,141.353142,43.048952,38,12,1,1459911974,1472143679,
UMTS,208,10,48531,14496880,464,5.702572,45.185534,508,15,1,1391151885,1472143712,-90
UMTS,208,10,48531,14527308,427,5.70277,45.190305,160,10,1,1391151923,1472143712,-93
GSM,515,3,31145,30866,,120.943936,14.317876,758,7,1,1459931042,1472143552,
GSM,262,3,25513,6103,,13.765793,52.317468,17006,967,1,1459933351,1472141477,-55
UMTS,234,15,996,61010397,167,-5.371193,56.464077,5515,8,1,1459933823,1472143723,
LTE,202,1,4063,127235,0,23.630955,37.931261,718,139,1,1459934031,1472143574,
LTE,242,2,2806,33346602,172,10.628827,59.897756,102,6,1,1459937141,1472143592,
LTE,404,20,52018,205624065,148,72.813256,18.965838,122,33,1,1459940994,1472143675,
UMTS,234,15,51,28753535,352,-2.920918,53.433262,737,10,1,1399631031,1472143722,
UMTS,280,1,125,2698541,300,34.012843,34.983768,552,14,1,1459941349,1472143762,
GSM,510,1,38016,29436,,106.71227,-6.133674,165,9,1,1459941637,1472143549,
GSM,262,3,25513,6093,,13.779677,52.303321,21628,1284,1,1459944513,1472141601,-64
LTE,310,260,45055,7728139,96,-91.612361,38.007377,110,96,1,1458938898,1472143632,
LTE,310,260,33161,19402498,0,-80.383908,27.624794,548,38,1,1459960082,1472143629,
LTE,262,7,30551,13189123,35,7.614978,51.946372,1539,44,1,1459967539,1472143602,
GSM,262,2,8216,48861,,11.769379,48.382714,25871,621,1,1459955219,1472140976,-64
LTE,311,480,52995,53150732,156,-89.676194,40.737661,2044,105,1,1460039431,1472143666,
LTE,311,480,20736,20941590,445,-74.177841,40.551416,247,39,1,1460043508,1472143654,
LTE,404,49,50401,230678787,131,78.389963,17.437773,8,5,1,1460043605,1472143675,
LTE,724,2,33737,262068483,57,-44.902176,-20.143395,299,11,1,1460043653,1472143702,
LTE,286,2,43408,15412491,3,29.013836,41.096124,2894,36,1,1460047462,1472143610,
LTE,286,2,43405,15498764,409,29.034609,41.099995,471,39,1,1460047462,1472143610,
LTE,310,260,22795,10395908,99,-73.948724,40.851301,491,63,1,1460049543,1472143628,
UMTS,724,31,2522,45739,133,-43.78079,-20.651087,320,4,1,1460050762,1472143804,
LTE,311,480,53542,53538562,49,-87.721681,44.138963,773,30,1,1458864713,1472143666,
LTE,311,480,11265,11429408,278,-117.453574,33.955633,153,14,1,1460051687,1472143653,
LTE,260,3,58012,71726596,57,20.960504,52.21538,562,69,1,1460052350,1472143595,
LTE,234,10,34608,130700408,57,-1.338412,53.594278,568,22,1,1460052538,1472143582,
LTE,260,3,58012,71726597,58,20.947102,52.208559,151,49,1,1460052559,1472143595,
LTE,240,1,118,26690059,66,13.737018,56.144388,681,18,1,1460053768,1472143591,
LTE,214,3,13130,153683979,187,-8.221074,43.483046,1613,12,1,1458600634,1472143578,
LTE,214,3,13130,153677066,48,-8.183181,43.470449,791,15,1,1458600634,1472143578,
LTE,214,3,13230,154054667,47,-8.195821,43.486072,3648,13,1,1458600637,1472143578,
LTE,214,3,13230,153857035,8,-8.168042,43.481303,1498,15,1,1458600637,1472143578,
LTE,302,220,55506,139055629,20,-78.367734,44.292414,788,134,1,1460054887,1472143614,
LTE,311,480,10501,10717216,266,-118.476138,34.057644,244,28,1,1460055340,1472143653,
LTE,404,11,51042,226253062,216,77.101116,28.431266,99,23,1,1460057084,1472143675,
LTE,404,11,51042,205234439,33,77.103878,28.434292,115,40,1,1460057084,1472143675,
UMTS,404,94,31302,8521704,114,76.975743,11.009842,20,2,1,1460058075,1472143776,
LTE,208,15,9219,103406162,160,2.368585,48.763623,34,7,1,1460058581,1472143577,
LTE,260,3,53171,59191553,129,19.002496,49.839807,165,4,1,1460059741,1472143594,
LTE,260,3,53171,59197185,186,19.051031,49.848695,106,13,1,1460059741,1472143594,
LTE,260,3,53171,59197187,188,19.039334,49.849899,15,16,1,1460059741,1472143594,
LTE,260,3,53171,59199491,215,19.067836,49.844756,69,9,1,1460059741,1472143594,
LTE,260,3,53171,59163394,193,19.033199,49.856758,952,11,1,1460059741,1472143594,
LTE,260,3,53171,59191555,131,18.990445,49.837383,125,8,1,1460059741,1472143594,
LTE,214,3,13230,153678604,0,-8.225091,43.486715,113,12,1,1458600637,1472143578,
LTE,214,3,13130,153684236,0,-8.229076,43.491476,230,15,1,1458600634,1472143578,
LTE,260,3,53253,59400449,365,19.107926,50.257872,1040,9,1,1460061932,1472143594,
LTE,311,480,40204,40414998,406,-81.630241,35.289725,2609,578,1,1460064414,1472143658,
LTE,234,10,16832,1344366,347,-2.459508,50.709971,920,44,1,1460065543,1472143582,
LTE,466,92,13100,80204813,142,121.304426,24.988914,29,18,1,1458575432,1472143688,
UMTS,214,7,360,39540189,329,-0.678644,38.271404,160,3,1,1460066978,1472143717,
LTE,310,410,2407,208004362,0,-74.096438,40.574233,1243,16,1,1460068005,1472143633,
UMTS,208,15,3983,54833442,506,3.285154,43.252954,9,4,1,1460068171,1472143715,
UMTS,222,1,61116,73145336,427,7.673619,45.044753,47,25,1,1460068176,1472143717,
GSM,208,20,191,51555,,2.408391,48.936663,2069,7,1,1460069115,1472143809,
LTE,234,30,10871,7395842,0,-1.279881,54.530351,1448,26,1,1460070407,1472143585,
LTE,222,1,20006,205267241,0,13.264735,43.533393,1463,7,1,1460071576,1472143579,
UMTS,222,88,30115,27189229,475,8.632108,39.295351,2280,7,1,1460071766,1472143720,
LTE,230,1,45000,18319627,164,18.273626,49.817679,188,16,1,1460072803,1472143580,
LTE,311,480,52995,53169952,362,-89.726024,40.692762,253,66,1,1460072905,1472143666,
LTE,311,480,52995,53169942,361,-89.692677,40.689512,1746,71,1,1460072905,1472143666,
LTE,310,410,4650,18173704,132,-76.67658,39.248582,159,99,1,1460074046,1472143635,
LTE,311,480,40448,117441036,154,-80.094487,36.355096,4013,39,1,1460074073,1472143658,
UMTS,204,8,6540,10185873,28,5.682509,52.012311,698,80,1,1460075362,1472143707,
UMTS,262,2,959,246144520,340,12.122316,48.831287,438,7,1,1460075407,1472143740,
LTE,311,480,49168,49236768,193,-92.679386,43.066436,446,47,1,1460078790,1472143665,
UMTS,724,5,30767,24112759,340,-54.619334,-20.468227,452,6,1,1460078989,1472143802,
UMTS,250,1,24156,126427391,290,92.919631,55.999796,104,7,1,1397145905,1472143729,
LTE,310,410,32771,122884631,136,-111.963691,33.366608,158,20,1,1460084759,1472143646,
LTE,310,410,4675,18511375,0,-76.704738,39.316945,61,14,1,1458875379,1472143635,
UMTS,510,89,10948,71993065,442,107.587529,-6.894389,190,5,1,1460088587,1472143795,
UMTS,510,89,10948,71993068,442,107.587184,-6.894121,96,6,1,1460088587,1472143795,
LTE,286,2,43406,15943179,444,29.022091,41.108487,58,10,1,1460088645,1472143610,
LTE,286,2,43402,15371021,224,29.00663,41.087991,50,14,1,1460088645,1472143610,
LTE,286,2,43406,15943180,445,29.019865,41.108193,159,11,1,1460088645,1472143610,
LTE,311,480,3840,3898883,209,-105.018494,40.50607,983,32,1,1460091987,1472143650,
GSM,234,10,21573,10436,,-1.608196,52.280935,1366,9,1,1460092226,1472143520,
GSM,427,1,9501,45801,,51.509536,25.285933,208,6,1,1460092245,1472143545,
GSM,456,1,10002,12636,,104.882164,11.5858,168,132,1,1460106633,1472143548,
UMTS,250,1,24156,126421263,21,92.940986,56.003511,311,81,1,1396071306,1472143729,
LTE,505,1,36891,151095307,6,115.927114,-31.979032,208,24,1,1460113572,1472143690,
UMTS,222,99,20023,13895264,37,9.62263,45.366913,238,18,1,1460113648,1472143720,
UMTS,262,3,40025,132743525,0,9.233332,51.015863,2105,14,1,1460113659,1472143747,
GSM,262,3,25483,14783,,14.031605,51.645767,9274,56,1,1460116959,1472143466,-86
LTE,262,1,26553,31364864,139,9.386977,48.805167,303,10,1,1460117146,1472143598,
LTE,724,10,55145,128008963,311,-54.585948,-25.540911,68,14,1,1458559097,1472143703,
UMTS,262,7,41725,27893085,244,8.726119,50.713588,1562,25,1,1432759949,1472143759,
UMTS,208,1,25351,49892159,360,-1.692706,48.112211,520,13,1,1387797598,1472143711,-105
LTE,214,1,512,21251331,20,2.104563,41.335806,367,85,1,1460138818,1472143578,
LTE,440,20,12358,34693633,228,136.881601,35.170167,110,16,1,1458942247,1472143680,
LTE,440,10,16444,78339090,257,138.019183,34.769287,94,9,1,1460167591,1472143679,
LTE,311,480,12038,12104470,161,-117.657969,33.674693,558,50,1,1460171163,1472143653,
LTE,311,480,12038,12277516,199,-117.648887,33.665984,78,79,1,1460171163,1472143653,
LTE,311,480,3585,3694114,20,-104.947074,39.810548,187,88,1,1460178349,1472143650,
LTE,250,1,17762,1449996,236,37.572685,55.834784,6,15,1,1460181925,1472143593,
LTE,262,7,40204,18090755,14,8.590645,50.123897,423,116,1,1460185581,1472143602,
LTE,208,10,49506,1752328,241,4.836979,45.62492,1215,14,1,1460189138,1472143577,
LTE,204,16,302,2792971,446,4.825412,52.442504,1463,8,1,1458946466,1472143575,
LTE,262,2,43700,8571396,454,12.903617,50.841884,912,28,1,1460200013,1472143599,
LTE,310,260,22795,14287107,483,-73.962596,40.817078,99,35,1,1460207158,1472143629,
LTE,440,10,16434,74897412,93,136.458164,34.752497,93,33,1,1460207208,1472143679,
UMTS,510,10,9822,62236692,,127.477782,-0.627097,122,19,1,1460211000,1472143795,
UMTS,466,1,9113,7294718,445,121.539728,25.060263,8,2,1,1460210997,1472143781,
LTE,262,1,13801,27764993,438,6.792931,50.963259,1818,8,1,1458809492,1472143597,
UMTS,262,2,5317,138090379,252,8.659153,51.826231,8446,57,1,1460214585,1472143742,-114
UMTS,404,49,1101,20979002,82,78.476289,17.389801,3,2,1,1460214610,1472143773,
UMTS,404,49,5101,21233706,323,78.476805,17.388297,9,2,1,1460214610,1472143775,
UMTS,208,20,20611,17134227,294,4.89468,44.928047,62,2,1,1460218163,1472143715,
LTE,732,103,5025,60517,230,-74.087637,4.617951,240,19,1,1460230544,1472143705,
LTE,704,3,38135,46634497,484,-90.533395,14.60611,156,4,1,1458892661,1472143700,
LTE,722,7,4510,103720193,107,-58.473487,-34.522582,222,31,1,1460233258,1472143700,
UMTS,208,15,3983,54839147,507,0.543687,47.395173,44,76,1,1460236586,1472143715,
LTE,286,2,43406,15451403,288,29.024505,41.109455,105,14,1,1460243133,1472143610,
LTE,262,2,47220,44231434,161,8.40266,49.01041,637,11,1,1460243132,1472143599,
LTE,311,480,12038,12070166,208,-117.615144,33.646583,1506,31,1,1460250365,1472143653,
LTE,515,3,39021,33302786,82,120.960556,14.328975,460,8,1,1460257580,1472143691,
LTE,310,410,1048,16663560,135,-72.588866,42.062105,636,31,1,1460261119,1472143632,
LTE,311,480,6154,6191107,194,-112.428939,33.568564,1410,81,1,1458914077,1472143651,
UMTS,724,10,40414,27142992,372,-49.863897,-22.978769,2944,25,1,1387289361,1472143803,
LTE,286,2,49905,15528481,188,29.04805,41.099127,2740,5,1,1460261299,1472143610,
LTE,260,6,31,3187830,144,16.914145,52.385016,16,17,1,1458858106,1472143596,
LTE,228,1,101,17260033,167,6.460052,46.484341,53,6,1,1460275523,1472143580,
LTE,262,2,47260,18017795,176,8.021603,48.346539,1346,12,1,1458900986,1472143599,
LTE,440,10,16433,74858498,125,136.49351,34.942006,1084,23,1,1460279166,1472143679,
LTE,440,10,16433,75281665,123,136.49968,34.949793,293,26,1,1460279167,1472143679,
LTE,440,10,16433,74926337,409,136.482093,34.918429,1017,27,1,1460279166,1472143679,
LTE,262,2,49103,3295497,308,13.371051,52.495309,1537,47,1,1460282725,1472143599,
LTE,404,11,51041,205302791,391,77.096864,28.432537,672,17,1,1460289965,1472143675,
LTE,440,10,16433,75306499,457,136.507056,34.962359,244,29,1,1460293644,1472143679,
LTE,440,10,16433,74926338,149,136.486917,34.926978,168,29,1,1460293644,1472143679,
LTE,440,10,16433,75291136,402,136.476027,34.911996,59,20,1,1460293644,1472143679,
UMTS,262,1,17289,612989,231,12.42355,48.627426,2882,63,1,1429917438,1472143738,
LTE,286,2,43402,15686983,9,29.007221,41.088135,106,18,1,1460297153,1472143610,
UMTS,404,49,2302,21784201,380,78.442305,17.396377,149,8,1,1460301000,1472143773,
LTE,311,480,14597,14626594,19,-70.010865,41.772733,3556,24,1,1460304453,1472143654,
LTE,286,3,601,87077910,252,29.06343,41.116974,74,41,1,1460312137,1472143610,
LTE,310,410,12556,178817033,463,-81.569134,30.24887,860,15,1,1460312297,1472143640,
LTE,222,1,16515,179658557,60,12.00818,45.251614,24907,81,1,1460315462,1472143579,
LTE,310,410,21255,43623176,12,-81.369664,40.82325,1046,11,1,1460315788,1472143643,
LTE,310,410,21255,44833800,24,-81.39639,40.821408,47,18,1,1460315788,1472143643,
LTE,310,410,21255,43623177,13,-81.369078,40.833329,79,8,1,1460315788,1472143643,
LTE,260,3,58151,55253505,261,20.777759,52.145231,6,47,1,1460319322,1472143595,
GSM,732,123,5072,51925,,-75.57928,6.249936,3214,8,1,1460322833,1472143574,
LTE,302,220,11001,32314706,50,-123.134104,49.288704,63,176,1,1460323264,1472143611,
LTE,240,1,112,26654496,174,14.565156,56.768406,867,14,1,1458877321,1472143591,
UMTS,268,3,30500,5201187,194,-8.440801,40.344436,2225,7,1,1460328128,1472143760,
LTE,310,120,12058,77681155,455,-81.056905,29.197028,133,12,1,1458812642,1472143623,
UMTS,310,410,2609,79237531,7,-79.613904,40.419477,1362,46,1,1460336977,1472143767,
LTE,311,480,51777,51800076,300,-87.844003,41.14739,571,23,1,1460351415,1472143666,
LTE,234,30,11342,7066882,382,-0.803918,51.337785,114,6,1,1458592071,1472143589,
LTE,466,92,13400,80820493,156,121.243662,24.962461,17,11,1,1458575454,1472143689,
LTE,466,92,13500,81388557,30,121.256972,24.935239,30,4,1,1460370921,1472143689,
LTE,262,2,42516,6083842,111,10.554297,52.486405,2076,35,1,1460424443,1472143599,-117
